Timestamp,Sport,Away,Home,Market,Direction,Movement,Spread Line Home,Spread Line Away,Total Line,Odds (Am),Reason Text,Opening Decimal,Peak Decimal,Current Decimal,MinutesToStart,Actual Winner,Predicted,Prediction Result,Stake Amount,Game Time,American Odds,LowVig Home Odds (Am),LowVig Away Odds (Am),BetOnline Home Odds (Am),BetOnline Away Odds (Am),LowVig Home Decimal,LowVig Away Decimal,Decimal Odds (Current),ImpliedProb,Edge,Bet ID,Tier Code,Tier Label,Blank5,Blank6,ML Direction,Model Probability,Bet Limit,Limit Trend,Min Proba Threshold,Strong Flag (YES/NO),Blank7,Blank8,Bank9,Blank10,Blank11,Blank12,Blank13,Blank14,Blank15,Blank16,KalshiTicker,KalshiSide,KalshiPrice,KalshiTIF,KalshiQty,SentToKalshi,KalshiStatus,KalshiOrderId,KalshiTs,KalshiError
2025-09-26 21:36:30,baseball_mlb,Kansas City Royals,Oakland Athletics,Total Under,Under,-115 → 102 → -114 (Down),,,10.5,-114,,1.87,2.02,1.88,29.5,Under,Under,1,0.00,"Sep 27, 2:06 AM UTC",-114,,,,,,1.88,,,T19988D08386-TOT-4F6D2E,,,,,Under,0.3081,,flat,,,,,,,,,,,,,Total showed a late reversal. Model 30.8% vs implied 53.2%. Recent movement: -115 → 102 → -114 (Down),,,,,,,,,,
2025-09-26 21:36:32,baseball_mlb,Colorado Rockies,San Francisco Giants,Total Over,Over,102 → -104 → -110 (Down),,,8.5,-110,,2.02,1.96,1.91,39.5,Under,Over,0,0.00,"Sep 27, 2:16 AM UTC",-110,,,,,,1.91,,,T19988D087BE-TOT-523B94,,,,,Over,0.3706,,flat,,,,,,,,,,,,,Total showed a late reversal. Model 37.1% vs implied 52.4%. Recent movement: 102 → -104 → -110 (Down),,,,,,,,,,
2025-09-26 21:48:36,baseball_mlb,Colorado Rockies,San Francisco Giants,Total Under,Under,-115 → -102 → -108 (Down),,,8.5,-108,,1.87,1.98,1.93,27.4,Under,Under,1,0.00,"Sep 27, 2:16 AM UTC",-108,,,,,,1.93,,,T19988DB95E6-TOT-948D07,,,,,Under,0.2908,,flat,,,,,,,,,,,,,Total showed a late reversal. Model 29.1% vs implied 51.8%. Recent movement: -115 → -102 → -108 (Down),,,,,,,,,,
2025-09-26 22:32:28,americanfootball_ncaaf,Houston Cougars,Oregon State Beavers,Total Over,Over,-115 → -103 → -114 (Down),,,48,-114,,1.87,1.97,1.88,4.6,,Over,,0.00,"Sep 27, 2:37 AM UTC",-114,,,,,,1.88,,,T1998903AE73-TOT-37DD4C,,,,,Over,0.4913,,flat,,,,,,,,,,,,,Total showed a late reversal. Model 49.1% vs implied 53.2%. Recent movement: -115 → -103 → -114 (Down),,,,,,,,,,
2025-09-27 07:38:16,soccer_italy_serie_a,Cremonese,Como,Total Under,Under,101 → 101 → -110 (Down),,,2.75,-110,,2.01,2.01,1.91,81.7,Under,Under,1,0.00,"Sep 27, 1:00 PM UTC",-110,,,,,,1.91,,,T1998AF77076-TOT-0CADF7,,,,,Under,0.5199,,flat,,,,,,,,,,,,,Total showed a late reversal. Model 52.0% vs implied 52.4%. Recent movement: 101 → 101 → -110 (Down),,,,,,,,,,
2025-09-27 08:08:21,soccer_germany_bundesliga,Augsburg,1. FC Heidenheim,Total Under,Under,-101 → -101 → -118 (Down),,,2.75,-118,,1.99,1.99,1.85,81.6,Over,Under,0,0.00,"Sep 27, 1:30 PM UTC",-118,,,,,,1.85,,,T1998B12FC04-TOT-085DB2,,,,,Under,0.5153,,flat,,,,,,,,,,,,,Total showed a late reversal. Model 51.5% vs implied 54.1%. Recent movement: -101 → -101 → -118 (Down),,,,,,,,,,
2025-09-27 08:08:22,soccer_germany_bundesliga,Bayer Leverkusen,FC St. Pauli,Total Over,Over,-104 → -104 → -115 (Down),,,2.5,-115,,1.96,1.96,1.87,81.6,Over,Over,1,0.00,"Sep 27, 1:30 PM UTC",-115,,,,,,1.87,,,T1998B130107-TOT-D61427,,,,,Over,0.5134,,flat,,,,,,,,,,,,,Total showed a late reversal. Model 51.3% vs implied 53.5%. Recent movement: -104 → -104 → -115 (Down),,,,,,,,,,
2025-09-27 08:23:26,soccer_germany_bundesliga,Borussia Dortmund,FSV Mainz 05,Total Over,Over,-101 → -101 → -110 (Down),,,3,-110,,1.99,1.99,1.91,66.6,Under,Over,0,0.00,"Sep 27, 1:30 PM UTC",-110,,,,,,1.91,,,T1998B20CA39-TOT-81CC27,,,,,Over,0.5174,,flat,,,,,,,,,,,,,Total showed a late reversal. Model 51.7% vs implied 52.4%. Recent movement: -101 → -101 → -110 (Down),,,,,,,,,,
2025-09-27 08:26:28,soccer_italy_serie_a,Cremonese,Como,Total Over,Over,-114 → 100 → -118 (Down),,,2.5,-118,,1.88,2,1.85,33.5,Under,Over,0,0.00,"Sep 27, 1:00 PM UTC",-118,,,,,,1.85,,,T1998B23920D-TOT-7508C1,,,,,Over,0.3543,,flat,,,,,,,,,,,,,Total showed a late reversal. Model 35.4% vs implied 54.1%. Recent movement: -114 → 100 → -118 (Down),,,,,,,,,,
2025-09-27 08:38:31,soccer_epl,Burnley,Manchester City,Total Over,Over,100 → 100 → -120 (Down),,,3,-120,,2,2,1.83,81.5,Over,Over,1,0.00,"Sep 27, 2:00 PM UTC",-120,,,,,,1.83,,,T1998B2E9B55-TOT-FF0DF2,,,,,Over,0.4255,,flat,,,,,,,,,,,,,Total showed a late reversal. Model 42.6% vs implied 54.6%. Recent movement: 100 → 100 → -120 (Down),,,,,,,,,,
2025-09-27 08:53:36,soccer_epl,Burnley,Manchester City,Total Under,Under,-114 → 108 → -118 (Down),,,3.25,-118,,1.88,2.08,1.85,66.4,Over,Under,0,0.00,"Sep 27, 2:00 PM UTC",-118,,,,,,1.85,,,T1998B3C663C-TOT-266E15,,,,,Under,0.4484,,flat,,,,,,,,,,,,,Total showed a late reversal. Model 44.8% vs implied 54.1%. Recent movement: -114 → 108 → -118 (Down),,,,,,,,,,
2025-09-27 08:56:38,soccer_germany_bundesliga,Augsburg,1. FC Heidenheim,Total Over,Over,-111 → 107 → 101 (Down),,,2.75,101,,1.9,2.07,2.01,33.4,Over,Over,1,0.00,"Sep 27, 1:30 PM UTC",101,,,,,,2.01,,,T1998B3F3029-TOT-69B2E6,,,,,Over,0.4168,,flat,,,,,,,,,,,,,Total showed a late reversal. Model 41.7% vs implied 49.8%. Recent movement: -111 → 107 → 101 (Down),,,,,,,,,,
2025-09-27 08:56:39,soccer_germany_bundesliga,RB Leipzig,VfL Wolfsburg,Total Over,Over,106 → 106 → -101 (Down),,,3.25,-101,,2.06,2.06,1.99,33.3,Under,Over,0,0.00,"Sep 27, 1:30 PM UTC",-101,,,,,,1.99,,,T1998B3F347A-TOT-842B96,,,,,Over,0.4260,,flat,,,,,,,,,,,,,Total showed a late reversal. Model 42.6% vs implied 50.3%. Recent movement: 106 → 106 → -101 (Down),,,,,,,,,,
2025-09-27 09:08:44,soccer_epl,Brighton and Hove Albion,Chelsea,Total Over,Over,102 → 102 → -116 (Down),,,2.75,-116,,2.02,2.02,1.86,51.3,Over,Over,1,0.00,"Sep 27, 2:00 PM UTC",-116,,,,,,1.86,,,T1998B4A43E5-TOT-CEF50C,,,,,Over,0.3954,,flat,,,,,,,,,,,,,Total showed a late reversal. Model 39.5% vs implied 53.8%. Recent movement: 102 → 102 → -116 (Down),,,,,,,,,,
2025-09-27 09:28:56,soccer_germany_bundesliga,Borussia Dortmund,FSV Mainz 05,Total Under,Under,-111 → 105 → -106 (Down),,,3,-106,,1.9,2.05,1.94,1.7,Under,Under,1,0.00,"Sep 27, 1:30 PM UTC",-106,,,,,,,1.94,,,T1998B5C349C-TOT-B737B6,,,,,Under,0.4974,,flat,,,,,,,,,,,,,,,,,,,,,,
2025-09-27 09:31:59,soccer_france_ligue_one,AS Monaco,Lorient,Total Under,Under,-110 → -110 → -118 (Down),,,3,-118,,1.91,1.91,1.85,88,Over,Under,0,0.00,"Sep 27, 3:00 PM UTC",-118,,,,,,,1.85,,,T1998B5F8D00-TOT-26D5F3,,,,,Under,0.5233,,flat,,,,,,,,,,,,,,,,,,,,,,
2025-09-27 09:47:11,soccer_epl,Burnley,Manchester City,Total Over,Over,100 → 105 → -104 (Down),,,3.25,-104,,2,2.05,1.96,12.9,Over,Over,1,0.00,"Sep 27, 2:00 PM UTC",-104,,,,,,,1.96,,,T1998B6D65F4-TOT-841618,,,,,Over,0.4037,,flat,,,,,,,,,,,,,,,,,,,,,,
2025-09-27 09:59:16,soccer_epl,Burnley,Manchester City,Total Over,Over,100 → -104 → -112 (Down),,,3.25,-112,,2,1.96,1.89,0.7,Over,Over,1,0.00,"Sep 27, 2:00 PM UTC",-112,,,,,,,1.89,,,T1998B7887BD-TOT-85FE34,,,,,Over,0.4613,,flat,,,,,,,,,,,,,,,,,,,,,,
2025-09-27 09:59:17,soccer_epl,Liverpool,Crystal Palace,Total Under,Under,-101 → -101 → -106 (Down),,,2.75,-106,,1.99,1.99,1.94,0.7,Over,Under,0,0.00,"Sep 27, 2:00 PM UTC",-106,,,,,,,1.94,,,T1998B788BF4-TOT-9F9885,,,,,Under,0.4393,,flat,,,,,,,,,,,,,,,,,,,,,,
2025-09-27 10:35:48,americanfootball_ncaaf,Georgia Tech Yellow Jackets,Wake Forest Demon Deacons,Total Under,Under,100 → 100 → -111 (Down),,,53,-111,,2,2,1.9,84.2,Over,Under,0,0.00,"Sep 27, 4:00 PM UTC",-111,,,,,,,1.9,,,T1998B99F8E4-TOT-B51378,,,,,Under,0.3501,,flat,,,,,,,,,,,,,,,,,,,,,,
2025-09-27 11:05:57,americanfootball_ncaaf,Cincinnati Bearcats,Kansas Jayhawks,Total Under,Under,-106 → -101 → -106 (Down),,,56.5,-106,,1.94,1.99,1.94,54.1,Over,Under,0,0.00,"Sep 27, 4:00 PM UTC",-106,,,,,,,1.94,,,T1998BB59093-TOT-CB62C2,,,,,Under,0.2958,,flat,,,,,,,,,,,,,,,,,,,,,,
2025-09-27 11:05:58,americanfootball_ncaaf,South Alabama Jaguars,North Texas Mean Green,Total Under,Under,100 → 101 → -109 (Down),,,63.5,-109,,2,2.01,1.92,54,Under,Under,1,0.00,"Sep 27, 4:00 PM UTC",-109,,,,,,,1.92,,,T1998BB5975A-TOT-4DC1DB,,,,,Under,0.3555,,flat,,,,,,,,,,,,,,,,,,,,,,
2025-09-27 11:05:59,soccer_germany_bundesliga,Eintracht Frankfurt,Borussia Monchengladbach,Total Over,Over,105 → 105 → -108 (Down),,,3,-108,,2.05,2.05,1.93,84,Over,Over,1,0.00,"Sep 27, 4:30 PM UTC",-108,,,,,,,1.93,,,T1998BB59DED-TOT-1A37B5,,,,,Over,0.4975,,flat,,,,,,,,,,,,,,,,,,,,,,
2025-09-27 11:18:04,soccer_italy_serie_a,Atalanta BC,Juventus,Total Under,Under,-116 → -109 → -119 (Down),,,2.5,-119,,1.86,1.92,1.84,41.9,Under,Under,1,0.00,"Sep 27, 4:00 PM UTC",-119,,,,,,,1.84,,,T1998BC0A901-TOT-16C331,,,,,Under,0.3896,,flat,,,,,,,,,,,,,,,,,,,,,,
2025-09-27 11:24:06,americanfootball_ncaaf,Cincinnati Bearcats,Kansas Jayhawks,Total Under,Under,-106 → -106 → -114 (Down),,,56.5,-114,,1.94,1.94,1.88,35.9,Over,Under,0,0.00,"Sep 27, 4:00 PM UTC",-114,,,,,,,1.88,,,T1998BC63265-TOT-414EFF,,,,,Under,0.2787,,flat,,,,,,,,,,,,,,,,,,,,,,
2025-09-27 11:24:07,americanfootball_ncaaf,Georgia Tech Yellow Jackets,Wake Forest Demon Deacons,Total Over,Over,-118 → -102 → -111 (Down),,,53,-111,,1.85,1.98,1.9,35.9,Over,Over,1,0.00,"Sep 27, 4:00 PM UTC",-111,,,,,,,1.9,,,T1998BC63758-TOT-17F021,,,,,Over,0.2820,,flat,,,,,,,,,,,,,,,,,,,,,,
2025-09-27 11:24:09,americanfootball_ncaaf,UCF Knights,Kansas State Wildcats,Total Under,Under,-102 → -102 → -118 (Down),,,49,-118,,1.98,1.98,1.85,35.8,Over,Under,0,0.00,"Sep 27, 4:00 PM UTC",-118,,,,,,,1.85,,,T1998BC63F29-TOT-D71719,,,,,Under,0.2681,,flat,,,,,,,,,,,,,,,,,,,,,,
2025-09-27 11:36:14,soccer_france_ligue_one,Nantes,Toulouse,Total Over,Over,-112 → -112 → -120 (Down),,,2.25,-120,,1.89,1.89,1.83,83.8,Over,Over,1,0.00,"Sep 27, 5:00 PM UTC",-120,,,,,,,1.83,,,T1998BD14BFF-TOT-422762,,,,,Over,0.4818,,flat,,,,,,,,,,,,,,,,,,,,,,
2025-09-27 11:54:21,americanfootball_ncaaf,Eastern Michigan Eagles,Central Michigan Chippewas,Total Under,Under,-102 → -102 → -116 (Down),,,55,-116,,1.98,1.98,1.86,65.7,Under,Under,1,0.00,"Sep 27, 5:00 PM UTC",-116,,,,,,,1.86,,,T1998BE1E2D8-TOT-FD91D2,,,,,Under,0.3523,,flat,,,,,,,,,,,,,,,,,,,,,,
2025-09-27 12:18:30,soccer_epl,Sunderland,Nottingham Forest,Total Over,Over,103 → 107 → 102 (Down),,,2.5,102,,2.03,2.07,2.02,11.5,Under,Over,0,0.00,"Sep 27, 4:30 PM UTC",102,,,,,,,2.02,,,T1998BF7FEA8-TOT-EC1117,,,,,Over,0.3711,,flat,,,,,,,,,,,,,,,,,,,,,,
2025-09-27 12:54:42,baseball_mlb,St. Louis Cardinals,Chicago Cubs,Total Under,Under,101 → 101 → -110 (Down),,,9.5,-110,,2.01,2.01,1.91,86.3,Over,Under,0,0.00,"Sep 27, 6:21 PM UTC",-110,,,,,,,1.91,,,T1998C191E9F-TOT-BC67E6,,,,,Under,0.4212,,flat,,,,,,,,,,,,,,,,,,,,,,
2025-09-29 12:06:48,soccer_italy_serie_a,Torino,Parma,Total Under,Under,-118 → -114 → -122 (Down),,,2.25,-122,,1.85,1.88,1.82,23.2,Over,Under,0,0,"Sep 29, 4:30 PM UTC",-122,,,,,,,1.82,,,T1999639FA1B-TOT-12062F,,,,,Under,0.5,,flat,,,,,,,,,,,,Total showed a late reversal. Model 50.0% vs implied 54.9%. Recent movement: -118 → -114 → -122 (Down),,,,,,,,,,
2025-09-29 13:31:09,soccer_italy_serie_a,Lazio,Genoa,Total Under,Under,101 → 111 → 100 (Down),,,2,100,,2.01,2.11,2,73.9,Over,Under,0,0,"Sep 29, 6:45 PM UTC",100,,,,,,,2,,,T19996873279-TOT-7A758F,,,,,Under,0.5,,flat,,,,,,,,,,,,Total showed a late reversal. Model 50.0% vs implied 50.0%. Recent movement: 101 → 111 → 100 (Down),,,,,,,,,,
2025-09-29 14:19:27,soccer_epl,West Ham United,Everton,Total Over,Over,-101 → -103 → -109 (Down),,,2.5,-109,,1.99,1.97,1.92,40.6,Under,Over,0,0,"Sep 29, 7:00 PM UTC",-109,,,,,,,1.92,,,T19996B36D27-TOT-4F2F92,,,,,Over,0.5,,flat,,,,,,,,,,,,Total showed a late reversal. Model 50.0% vs implied 52.1%. Recent movement: -101 → -103 → -109 (Down),,,,,,,,,,
2025-09-29 14:22:29,soccer_italy_serie_a,Lazio,Genoa,Total Under,Under,101 → 100 → -112 (Down),,,2,-112,,2.01,2,1.89,22.5,Over,Under,0,0,"Sep 29, 6:45 PM UTC",-112,,,,,,,1.89,,,T19996B63BEB-TOT-1E9CE7,,,,,Under,0.5,,flat,,,,,,,,,,,,Total showed a late reversal. Model 50.0% vs implied 52.9%. Recent movement: 101 → 100 → -112 (Down),,,,,,,,,,
2025-09-30 18:48:43,mma_mixed_martial_arts,Demba Seck,Kurtis Campbell,Total Under,Under,110 → 110 → -102 (Down),,,1.5,-102,,2.1,2.1,1.98,116.3,,Under,,0,"Oct 1, 12:45 AM UTC",-102,,,,,,,1.98,,,T1999CD04D8C-TOT-232804,,,,,Under,0.5,,flat,,,,,,,,,,,,Total showed a late reversal. Model 50.0% vs implied 50.5%. Recent movement: 110 → 110 → -102 (Down),,,,,,,,,,
2025-09-30 19:18:50,mma_mixed_martial_arts,Eliezer Kubanza,Christopher Alvidrez,Total Over,Over,125 → 125 → 111 (Down),,,1.5,111,,2.25,2.25,2.11,116.2,,Over,,123.87,"Oct 1, 1:15 AM UTC",111,,,,,,,2.11,,,T1999CEBE2EA-TOT-BD7D3A,,,,,Over,0.5,,flat,,,,,,,,,,,,Total showed a late reversal. Model 50.0% vs implied 47.4%. Recent movement: 125 → 125 → 111 (Down),,,,,,,,,,
2025-09-30 19:48:58,mma_mixed_martial_arts,Magno Dias,Louis Jourdain,Total Under,Under,165 → 165 → 157 (Down),,,1.5,157,,2.65,2.65,2.57,116.1,,Under,,453.82,"Oct 1, 1:45 AM UTC",157,,,,,,,2.57,,,T1999D077856-TOT-B39AC3,,,,,Under,0.5,,flat,,,,,,,,,,,,Total showed a late reversal. Model 50.0% vs implied 38.9%. Recent movement: 165 → 165 → 157 (Down),,,,,,,,,,
2025-09-30 20:19:13,mma_mixed_martial_arts,Damian Pinas,Vitor Costa,Total Under,Under,-185 → -185 → -217 (Down),,,1.5,-217,,1.54,1.54,1.46,115.8,,Under,,0,"Oct 1, 2:15 AM UTC",-217,,,,,,,1.46,,,T1999D23299A-TOT-BC1DEF,,,,,Under,0.5,,flat,,,,,,,,,,,,Total showed a late reversal. Model 50.0% vs implied 68.5%. Recent movement: -185 → -185 → -217 (Down),,,,,,,,,,
2025-09-30 21:01:31,mma_mixed_martial_arts,Eliezer Kubanza,Christopher Alvidrez,Total Over,Over,125 → 113 → 108 (Down),,,1.5,108,,2.25,2.13,2.08,3.5,,Over,,92.59,"Oct 1, 1:05 AM UTC",108,,,,,,,2.08,,,T1999D49E59C-TOT-95719E,,,,,Over,0.5,,flat,,,,,,,,,,,,Total showed a late reversal. Model 50.0% vs implied 48.1%. Recent movement: 125 → 113 → 108 (Down),kxligue1game-25oct03parfcl,,50,,1,TRUE,SIMULATED,DRYRUN-1759508219,2025-10-03T16:16:59.231230+00:00,
2025-10-03 10:47:01,soccer_france_ligue_one,Lorient,Paris FC,Total Under,Under,104 → 105 → -106 (Down),-0.75,0.75,2.75,-106,Total showed a late reversal. Model 50.0% vs implied 51.5%. Recent movement: 104 → 105 → -106 (Down),2.04,2.05,1.94,238,Under,Under,1,0,"Oct 3, 2:45 PM EDT",-106,,,-130,355,,,1.94,,,T199AA8A67AF-TOT-A5B4AD,,,,,Under,0.5,,flat,,,,,,,,,,,,,kxligue1game-25oct03parfcl,,50,,1,TRUE,REJECTED,,2025-10-03T16:26:23.262797+00:00,
2025-10-03 11:12:15,soccer_france_ligue_one,Lorient,Paris FC,Total Under,Under,104 → -106 → -114 (Down),-0.75,0.75,2.75,-114,Total showed a late reversal. Model 50.0% vs implied 53.2%. Recent movement: 104 → -106 → -114 (Down),2.04,1.94,1.88,212.8,Under,Under,1,0,"Oct 3, 2:45 PM EDT",-114,,,-130,365,,,1.88,,,T199AAA1815E-TOT-BFFC51,,,,,Under,0.5,,flat,,,,,,,,,,,,,kxufcfight-25sep27tafasl,,50,GTC,1,TRUE,REJECTED,,2025-10-04T11:42:38.833304+00:00,
2025-10-03 12:38:09,soccer_germany_bundesliga,1. FC Köln,TSG Hoffenheim,Total Over,Over,-109 → -109 → -116 (Down),-0.5,0.5,3,-116,Total showed a late reversal. Model 50.0% vs implied 53.8%. Recent movement: -109 → -109 → -116 (Down),1.92,1.92,1.86,111.9,Under,Over,0,0,"Oct 3, 2:30 PM EDT",-116,-105,277,-105,277,1.95,3.77,1.86,,,T199AAF0256E-TOT-925CCF,,,,,Over,0.5,,flat,,,,,,,,,,,,,kxufcfight-25sep27tafasl,,50,GTC,1,TRUE,SIMULATED,DRYRUN-1760494453,2025-10-15T02:14:13.070302+00:00,
2025-10-03 12:48:14,soccer_epl,Fulham,Bournemouth,Total Over,Over,103 → 106 → 100 (Down),-0.5,0.5,2.5,100,Total showed a late reversal. Model 50.0% vs implied 50.0%. Recent movement: 103 → 106 → 100 (Down),2.03,2.06,2,131.8,Over,Over,1,0,"Oct 3, 3:00 PM EDT",100,-102,298,-102,298,1.98,3.98,2,,,T199AAF961FC-TOT-9FDBC2,,,,,Over,0.5,,flat,,,,,,,,,,,,,kxufcfight-25sep27tafasl,,50,GTC,1,TRUE,SIMULATED,DRYRUN-1760494454,2025-10-15T02:14:14.560523+00:00,
2025-10-03 13:08:24,soccer_italy_serie_a,Sassuolo,Hellas Verona,H2H Home,Underdog,147 → 152 → 142 (Down),-0.25,0.25,2.25,142,Underdog price suggests value. Reversal after a peak. Model 50.0% vs implied 41.3%. Recent movement: 147 → 152 → 142 (Down),2.47,2.52,2.42,96.6,Sassuolo,Hellas Verona,0,369.72,"Oct 3, 2:45 PM EDT",142,145,228,145,228,2.45,3.28,2.42,,,T199AB0BD8DF-H2H-D57BA4,,,,,Underdog,0.5,,flat,,,,,,,,,,,,,kxnbagame-25oct14detcle,,50,GTC,1,TRUE,SIMULATED,DRYRUN-1760494455,2025-10-15T02:14:15.908692+00:00,
2025-10-03 13:08:25,soccer_italy_serie_a,Sassuolo,Hellas Verona,Spread Home,Spread Underdog,110 → 113 → 105 (Down),-0.25,0.25,2.25,105,Spread moved off the peak. Model 50.0% vs implied 48.8%. Recent movement: 110 → 113 → 105 (Down),2.1,2.13,2.05,96.6,Sassuolo,Hellas Verona,0,59.52,"Oct 3, 2:45 PM EDT",105,145,228,145,228,2.45,3.28,2.05,,,T199AB0BDC6B-SPR-09BE15,,,,,Spread Underdog,0.5,,flat,,,,,,,,,,,,,kxnhlgame-25oct14carsj,,50,GTC,1,TRUE,SIMULATED,DRYRUN-1760494457,2025-10-15T02:14:17.384264+00:00,
2025-10-03 13:08:26,soccer_italy_serie_a,Sassuolo,Hellas Verona,Total Over,Over,104 → 104 → -101 (Down),-0.25,0.25,2.25,-101,Total showed a late reversal. Model 50.0% vs implied 50.3%. Recent movement: 104 → 104 → -101 (Down),2.04,2.04,1.99,96.6,Under,Over,0,0,"Oct 3, 2:45 PM EDT",-101,145,228,145,228,2.45,3.28,1.99,,,T199AB0BE174-TOT-4C8DCE,,,,,Over,0.5,,flat,,,,,,,,,,,,,kxnhlgame-25oct14carsj,,50,GTC,1,TRUE,SIMULATED,DRYRUN-1760494520,2025-10-15T02:15:20.725196+00:00,
2025-10-03 13:18:31,soccer_epl,Fulham,Bournemouth,Total Under,Under,-114 → -110 → -118 (Down),-0.5,0.5,2.5,-118,Total showed a late reversal. Model 50.0% vs implied 54.1%. Recent movement: -114 → -110 → -118 (Down),1.88,1.91,1.85,101.5,Over,Under,0,0,"Oct 3, 3:00 PM EDT",-118,-104,306,-104,306,1.96,4.06,1.85,,,T199AB151C6D-TOT-C3B503,,,,,Under,0.5,,flat,,,,,,,,,,,,,kxnhlgame-25oct14carsj,,50,GTC,1,TRUE,SIMULATED,DRYRUN-1760494552,2025-10-15T02:15:52.890030+00:00,
2025-10-03 13:33:38,soccer_epl,Fulham,Bournemouth,H2H Home,Favorite,102 → 103 → -108 (Down),-0.5,0.5,2.25,-108,Reversal after a peak. Model 50.0% vs implied 51.8%. Recent movement: 102 → 103 → -108 (Down),2.02,2.03,1.93,86.4,Bournemouth,Bournemouth,1,0,"Oct 3, 3:00 PM EDT",-108,-110,325,-110,325,1.91,4.25,1.93,,,T199AB22F45F-H2H-FEB434,,,,,Favorite,0.5,,flat,,,,,,,,,,,,,KXNHLGAME-25OCT14CARSJ,,50,GTC,1,TRUE,SIMULATED,DRYRUN-1760494555,2025-10-15T02:15:55.051624+00:00,
2025-10-03 13:33:39,soccer_epl,Fulham,Bournemouth,Spread Home,Spread Favorite,103 → 104 → -108 (Down),-0.5,0.5,2.25,-108,Spread moved off the peak. Model 50.0% vs implied 51.8%. Recent movement: 103 → 104 → -108 (Down),2.03,2.04,1.93,86.4,Bournemouth,Bournemouth,1,0,"Oct 3, 3:00 PM EDT",-108,-110,325,-110,325,1.91,4.25,1.93,,,T199AB22F81B-SPR-6C3C2D,,,,,Spread Favorite,0.5,,flat,,,,,,,,,,,,,KXNHLGAME-25OCT14CARSJ,,50,GTC,1,TRUE,SIMULATED,DRYRUN-1760494931,2025-10-15T02:22:11.656278+00:00,
2025-10-03 13:33:41,soccer_epl,Fulham,Bournemouth,Total Over,Over,103 → 107 → -112 (Down),-0.5,0.5,2.25,-112,Total showed a late reversal. Model 50.0% vs implied 52.9%. Recent movement: 103 → 107 → -112 (Down),2.03,2.07,1.89,86.4,Over,Over,1,0,"Oct 3, 3:00 PM EDT",-112,-110,325,-110,325,1.91,4.25,1.89,,,T199AB22FD5C-TOT-95781A,,,,,Over,0.5,,flat,,,,,,,,,,,,,KXNHLGAME-25OCT14CARSJ,,50,GTC,1,TRUE,REJECTED,,2025-10-15T02:31:22.333053+00:00,
2025-10-03 13:33:41,soccer_germany_bundesliga,1. FC Köln,TSG Hoffenheim,Total Under,Under,-102 → 106 → 101 (Down),-0.5,0.5,3,101,Total showed a late reversal. Model 50.0% vs implied 49.8%. Recent movement: -102 → 106 → 101 (Down),1.98,2.06,2.01,56.4,Under,Under,1,12.38,"Oct 3, 2:30 PM EDT",101,-105,277,-105,277,1.95,3.77,2.01,,,T199AB22FFA4-TOT-DAB30B,,,,,Under,0.5,,flat,,,,,,,,,,,,,KXNHLGAME-25OCT14CARSJ,,50,GTC,1,TRUE,REJECTED,,2025-10-15T02:31:55.097152+00:00,
2025-10-03 13:53:51,soccer_germany_bundesliga,1. FC Köln,TSG Hoffenheim,H2H Away,Underdog,289 → 293 → 270 (Down),-0.5,0.5,3,270,Underdog price suggests value. Reversal after a peak. Model 50.0% vs implied 27.0%. Recent movement: 289 → 293 → 270 (Down),3.89,3.93,3.7,36.2,1. FC Köln,1. FC Köln,1,787.04,"Oct 3, 2:30 PM EDT",270,-103,273,-103,273,1.97,3.73,3.7,,,T199AB35753C-H2H-C6DF75,,,,,Underdog,0.5,,flat,,,,,,,,,,,,,KXELONMARS-99,,50,GTC,1,TRUE,,,,
2025-10-03 13:53:52,soccer_germany_bundesliga,1. FC Köln,TSG Hoffenheim,Spread Home,Spread Favorite,-102 → 101 → -109 (Down),-0.5,0.5,3,-109,Spread moved off the peak. Model 50.0% vs implied 52.1%. Recent movement: -102 → 101 → -109 (Down),1.98,2.01,1.92,36.2,1. FC Köln,TSG Hoffenheim,0,0,"Oct 3, 2:30 PM EDT",-109,-103,273,-103,273,1.97,3.73,1.92,,,T199AB357870-SPR-825F6A,,,,,Spread Favorite,0.5,,flat,,,,,,,,,,,,,KXNEWPOPE-70,,50,GTC,1,TRUE,REJECTED,,2025-10-15T12:15:20.815559+00:00,
2025-10-03 13:53:53,soccer_germany_bundesliga,1. FC Köln,TSG Hoffenheim,Spread Away,Spread Favorite,-102 → 101 → -109 (Down),-0.5,0.5,3,-109,Spread moved off the peak. Model 50.0% vs implied 52.1%. Recent movement: -102 → 101 → -109 (Down),1.98,2.01,1.92,36.2,1. FC Köln,1. FC Köln,1,0,"Oct 3, 2:30 PM EDT",-109,-103,273,-103,273,1.97,3.73,1.92,,,T199AB357DFC-SPR-3CD41A,,,,,Spread Favorite,0.5,,flat,,,,,,,,,,,,,KXMVENFLSINGLEGAME-S2025B57EDDD00D5,,50,GTC,1,TRUE,REJECTED,,2025-10-15T12:22:04.341823+00:00,
